review_id,order_item_id,product_id,rating,review_text,review_date,helpful_votes,verified_purchase
REV_01422,1422,PROD_0291,4,Watch condition sell half why evidence PM.,2024-12-13,7,True
REV_14792,14792,PROD_0098,5,Until provide plan sister weight human. Beat center be market magazine add use.,2025-02-28,39,False
REV_07373,7373,PROD_0292,4,Religious per traditional.,2025-02-23,22,True
REV_00820,820,PROD_0187,2,Energy road close treat.,2025-08-23,16,False
REV_06609,6609,PROD_0168,5,Traditional project animal return under why big.,2025-05-30,35,False
REV_07259,7259,PROD_0454,1,Much hope green grow worry happy blood. Leg indicate suffer federal response positive.,2025-05-02,50,True
REV_14883,14883,PROD_0032,5,Personal light or recognize fact fear him.,2025-03-27,31,False
REV_10606,10606,PROD_0339,3,Loss protect board there lead.,2025-01-23,0,True
REV_14678,14678,PROD_0234,3,Reduce future can mouth address I off.,2025-01-21,27,True
REV_11213,11213,PROD_0056,5,Six upon student subject real allow kind. Increase sort different much consider. Again investment perhaps natural accept often many.,2025-01-05,3,False
REV_10496,10496,PROD_0262,3,Interview after mean side. Talk direction figure land may why always.,2025-01-20,6,True
REV_14128,14128,PROD_0197,4,Quality recently carry remain.,2025-09-19,35,False
REV_09893,9893,PROD_0092,1,Wear arm reason bill organization understand the. Page amount challenge.,2025-06-24,47,True
REV_00410,410,PROD_0383,4,Blood report white piece call. Upon magazine student.,2025-06-22,17,True
REV_01286,1286,PROD_0076,4,Reason describe knowledge.,2025-07-20,17,True
REV_08923,8923,PROD_0100,5,Happy style government at about style occur. Leader before thought sit authority issue.,2025-08-15,48,True
REV_05226,5226,PROD_0244,3,Conference note enter owner.,2025-07-01,29,True
REV_06910,6910,PROD_0072,5,Effect alone successful friend six back picture practice.,2025-02-04,27,True
REV_07626,7626,PROD_0127,3,Summer radio citizen if evidence who. See grow account discuss.,2025-02-05,22,True
REV_05982,5982,PROD_0342,2,Best common who police. Anyone blue media officer international yeah mean.,2025-10-03,45,True
REV_01092,1092,PROD_0263,2,Specific almost yes year.,2025-06-07,5,False
REV_04502,4502,PROD_0072,5,Five three some left impact best.,2025-01-15,8,False
REV_00074,74,PROD_0386,5,Break smile simple science so face set.,2025-11-07,8,False
REV_06826,6826,PROD_0115,3,Decide born water of this radio. Center name imagine. Memory player at.,2025-08-27,14,False
REV_11799,11799,PROD_0248,5,Control player report carry value pretty.,2024-11-28,30,True
REV_06527,6527,PROD_0292,4,Player performance including recently police reflect. Fish white improve special easy. Interest note wonder improve executive office use.,2025-05-21,41,False
REV_11220,11220,PROD_0324,5,Cell although another night. Eat sense institution moment TV.,2025-09-13,20,False
REV_10193,10193,PROD_0380,1,Chance over lot ok evening society management. Three her simple push rule low.,2025-09-27,39,False
REV_14812,14812,PROD_0058,3,Heart region himself mother.,2025-03-27,32,False
REV_00292,292,PROD_0322,4,Short success perhaps chair kid. Student media store maintain husband. First reveal outside develop through page case party.,2025-10-12,13,True
REV_06087,6087,PROD_0307,4,Technology picture four support million listen practice.,2025-03-24,36,False
REV_07809,7809,PROD_0072,3,Relationship stage pay opportunity movie decision stop.,2025-06-21,11,True
REV_09144,9144,PROD_0002,4,Step than catch necessary conference fall without. Behind operation environmental system however.,2025-03-16,16,False
REV_11411,11411,PROD_0385,4,Respond city pay second international dinner.,2025-10-11,29,False
REV_08060,8060,PROD_0181,3,Fish fast teacher project learn. Protect space deep hope director million friend.,2025-01-29,16,False
REV_02090,2090,PROD_0225,4,Focus back fine later. Turn fly low down.,2025-10-15,3,True
REV_06287,6287,PROD_0056,5,Site style land consumer.,2025-06-09,3,False
REV_01802,1802,PROD_0072,5,Interesting culture project something.,2025-01-05,7,False
REV_13753,13753,PROD_0174,4,Trade rise theory dog item interesting even.,2025-11-08,43,True
REV_11823,11823,PROD_0002,4,Health economy general answer. Nation account not his trouble eat. Put probably always speech.,2025-10-26,9,False
REV_01577,1577,PROD_0469,1,Itself size current it school often sure kid.,2025-09-16,4,True
REV_01111,1111,PROD_0456,4,Coach music perform himself produce should rich. Common clear end very deal decide drive subject. Forget according laugh investment society court job.,2025-04-14,4,True
REV_00319,319,PROD_0093,4,Six forward according hundred traditional at. Research and apply central.,2025-01-05,45,True
REV_10401,10401,PROD_0308,5,Strong determine treat record most where story above.,2025-09-26,30,True
REV_07803,7803,PROD_0308,2,Industry structure we put four here record.,2025-07-20,18,False
REV_13591,13591,PROD_0194,1,Seem produce leave site enjoy. Police billion strong change body resource. State general now miss true affect.,2025-08-19,41,False
REV_06197,6197,PROD_0310,3,Piece identify we want.,2025-07-03,16,False
REV_01826,1826,PROD_0002,5,Maybe pay throughout physical.,2025-02-27,49,True
REV_03147,3147,PROD_0348,3,Lawyer group detail audience whom.,2025-03-18,8,True
REV_06453,6453,PROD_0364,5,Option cultural important standard TV. First behavior spend stuff.,2025-07-13,4,False
REV_04487,4487,PROD_0153,2,Shake decade item plan.,2025-09-08,0,False
REV_03412,3412,PROD_0270,3,Five business else agreement catch case. Fire interview seat purpose guy. Woman service guess. Expert should then indicate.,2025-09-19,43,True
REV_00145,145,PROD_0415,4,Late very dinner town budget business thank. Mrs trip natural personal audience this.,2025-09-12,40,True
REV_09961,9961,PROD_0002,2,Military score prove. Everything paper bit south fight call.,2024-12-22,22,True
REV_04563,4563,PROD_0102,3,Half prove show across allow child.,2024-11-18,11,True
REV_07736,7736,PROD_0093,5,Cup quickly police.,2025-09-09,34,False
REV_09052,9052,PROD_0036,4,Military this black season. Response price performance community type stock real include.,2025-09-10,47,True
REV_10558,10558,PROD_0269,3,Across serious like it. Marriage far eight south available sound.,2024-12-14,28,True
REV_04557,4557,PROD_0049,2,So cause color series card recent door image.,2024-12-20,23,False
REV_09196,9196,PROD_0054,5,Reveal including anything herself suffer energy account.,2025-05-25,50,True
REV_11014,11014,PROD_0294,2,Drive resource way reach prevent low. Nor attention media teacher believe.,2025-01-30,36,True
REV_04872,4872,PROD_0054,3,Public moment set method performance face.,2025-07-31,35,True
REV_10414,10414,PROD_0270,5,Huge truth show another policy. Material strong growth night.,2024-12-28,31,True
REV_11801,11801,PROD_0168,2,Without agency benefit audience enjoy ability. Scene sort option certainly rock.,2025-04-19,45,True
REV_08258,8258,PROD_0301,4,Group technology else cup per magazine begin. Mission show scientist with break stuff put. To seven including support senior resource factor.,2025-10-03,46,True
REV_11905,11905,PROD_0301,3,Scene theory often born everyone she material true. Son wonder difficult than film find.,2024-12-08,28,True
REV_01831,1831,PROD_0292,2,Stop parent response individual though.,2025-10-04,50,True
REV_08966,8966,PROD_0127,5,Popular fire father court condition last likely. Year home they family up us benefit.,2025-09-22,44,True
REV_00086,86,PROD_0495,5,Forward theory visit sport green around. Anything big perform where turn personal miss total. Decision area court behavior would beautiful.,2025-08-25,20,True
REV_10091,10091,PROD_0093,3,People machine room through. Industry have here conference move.,2025-04-02,20,True
REV_01220,1220,PROD_0428,5,Feel wide scientist bag teacher.,2025-04-15,42,True
REV_08404,8404,PROD_0072,4,Family hair garden include by. Politics respond effort. Anything wind trial change action former book.,2025-01-01,17,True
REV_05070,5070,PROD_0122,4,Six research marriage kind compare hair. Quickly it as environment rock spend cut practice.,2025-08-27,16,False
REV_03577,3577,PROD_0203,5,What tell community discuss still.,2025-07-12,8,True
REV_12210,12210,PROD_0294,4,Always student democratic clearly make deep summer. Part TV participant picture. Move behind memory successful order case billion.,2025-10-23,33,True
REV_11300,11300,PROD_0101,2,However hand front recent. Give inside I good food once man. History imagine power figure everything. Fly you table buy man company everything.,2025-04-05,9,True
REV_05791,5791,PROD_0097,5,Ask recently traditional guess specific top fly. Tv hospital difference all street particular. Big thought anything.,2025-07-10,48,True
REV_04210,4210,PROD_0455,4,East by least experience before inside medical. Role design kind out this us stage. True result anyone.,2025-06-29,2,False
REV_14015,14015,PROD_0449,4,Politics shake pass describe. Need with yourself check series allow.,2025-09-08,23,False
REV_05439,5439,PROD_0393,4,Various your news heart. Change close economic condition maybe. Produce professor plan several include. Require yeah music often.,2024-12-22,43,False
REV_14306,14306,PROD_0350,5,Member effect from foreign describe compare.,2025-06-04,16,True
REV_00595,595,PROD_0115,3,Teach set science challenge when. Happy should pretty represent.,2025-03-25,28,False
REV_04640,4640,PROD_0110,4,Once none it hour beat. Surface among term difference.,2025-05-18,26,False
REV_07274,7274,PROD_0110,5,Peace detail assume necessary top college interesting.,2025-01-10,23,False
REV_08143,8143,PROD_0230,4,Key bit drug ask theory until over business.,2024-11-17,1,False
REV_12300,12300,PROD_0040,5,Generation catch medical news.,2025-04-12,35,False
REV_13848,13848,PROD_0110,3,Continue size magazine happen indeed. Just yes information boy people us seat evening.,2025-11-07,8,True
REV_08631,8631,PROD_0441,4,Including attack clearly everybody.,2025-08-19,29,True
REV_14544,14544,PROD_0192,5,Traditional others court others store.,2025-09-29,25,False
REV_14063,14063,PROD_0098,2,Student late stage issue effort picture read per.,2025-09-22,43,False
REV_14025,14025,PROD_0199,4,Site win still standard.,2025-10-03,11,False
REV_00062,62,PROD_0095,3,Environment your decade reason.,2025-08-14,33,True
REV_05726,5726,PROD_0151,4,Hair usually school draw positive seek boy.,2025-01-03,10,False
REV_06115,6115,PROD_0386,4,Discover four over.,2025-05-06,43,False
REV_13057,13057,PROD_0198,3,Become operation summer technology.,2025-03-18,40,False
REV_10685,10685,PROD_0009,5,Girl instead trouble change that performance network.,2025-10-19,36,False
REV_10662,10662,PROD_0472,5,Including young recently.,2025-03-27,38,True
REV_11713,11713,PROD_0187,5,Concern glass point candidate author long increase relate.,2024-12-25,39,True
REV_08639,8639,PROD_0283,5,Pick person visit suggest they answer. Let husband hit.,2025-07-19,14,True
REV_11858,11858,PROD_0489,5,Indicate either available appear require. Feeling city about.,2025-06-03,19,True
REV_12380,12380,PROD_0347,2,Least history rest exactly happen even including. This anything bank event painting it. Floor commercial clear get also sport exactly.,2025-09-30,20,True
REV_13387,13387,PROD_0415,3,Teach your away people medical. Page land magazine group finish night brother.,2025-09-25,34,False
REV_09411,9411,PROD_0440,4,Hope back finally throw after hit campaign. Mind provide worry beat.,2025-10-22,47,True
REV_07317,7317,PROD_0190,3,Throw remain bill likely who page see. Report cell military want.,2025-02-12,10,False
REV_14887,14887,PROD_0072,1,Hour stand quite theory onto check against. Second any modern address call central.,2025-03-11,43,False
REV_05991,5991,PROD_0330,5,Course account compare child what.,2025-06-08,25,True
REV_07047,7047,PROD_0242,2,Family gas with other tough official. Would again let anything. Decade friend rich maybe see.,2025-07-08,42,False
REV_13135,13135,PROD_0318,5,Lose everybody audience future cost statement relate.,2025-07-29,6,False
REV_07531,7531,PROD_0213,1,Or free population production forget result important.,2024-12-19,14,True
REV_05412,5412,PROD_0358,4,Successful consumer condition become conference position feeling.,2025-03-03,16,False
REV_00959,959,PROD_0271,3,Environmental accept body central wall success modern.,2025-08-11,7,True
REV_00473,473,PROD_0304,5,Personal these artist series save story.,2025-08-17,27,False
REV_13328,13328,PROD_0174,1,Degree story or despite. Somebody quickly it soon bed.,2024-11-30,48,True
REV_01514,1514,PROD_0482,5,Century scene one past picture. Large show authority product green know.,2025-02-03,49,False
REV_02291,2291,PROD_0437,4,Move turn also expert.,2025-10-28,48,True
REV_04739,4739,PROD_0373,5,Something media six do foreign. Education better recent send brother.,2025-08-11,37,True
REV_08456,8456,PROD_0208,4,Within which leg say drug really.,2025-04-22,32,True
REV_14772,14772,PROD_0088,4,Available until protect security despite.,2025-04-12,17,True
REV_11236,11236,PROD_0115,5,Maintain law ability support. Make hand deep.,2025-11-01,21,True
REV_01480,1480,PROD_0415,1,Whose wear capital. Practice quickly hotel class brother. Trade modern article. Green himself exactly law.,2025-07-30,44,False
REV_09064,9064,PROD_0358,5,Quickly serious reflect perform.,2025-01-09,9,False
REV_12049,12049,PROD_0227,5,Seek deep worker prevent little.,2025-02-26,49,False
REV_02900,2900,PROD_0315,5,Pass season dog look whom.,2025-03-17,17,False
REV_04882,4882,PROD_0149,5,Discover question finally some return system social. Fill political turn artist. Ahead card relationship history place citizen notice.,2025-04-23,44,False
